Plate,Well,Frames,Well Number,Control Type,Original Gene Target,Plate_Map_Name,Gene_Replicate,Site,DNA
LT0082_11,P24,50,384,positive control,COPB,LT0082_11_384,1,1,LT0082_11/LT0082_11_384_50.tif
LT0082_20,A1,50,1,positive control,ENSG00000149503,LT0082_20_1,1,1,LT0082_20/LT0082_20_1_50.tif
LT0082_20,A4,50,4,positive control,ENSG00000149503,LT0082_20_4,1,1,LT0082_20/LT0082_20_4_50.tif
LT0082_20,A15,50,15,negative control,,LT0082_20_15,1,1,LT0082_20/LT0082_20_15_50.tif
LT0082_20,C1,50,49,positive control,ENSG00000149503,LT0082_20_49,1,1,LT0082_20/LT0082_20_49_50.tif
LT0082_20,C4,50,52,positive control,ENSG00000149503,LT0082_20_52,1,1,LT0082_20/LT0082_20_52_50.tif
LT0082_20,C15,50,63,negative control,,LT0082_20_63,1,1,LT0082_20/LT0082_20_63_50.tif
LT0082_20,D2,50,74,negative control,,LT0082_20_74,1,1,LT0082_20/LT0082_20_74_50.tif
LT0082_20,M16,50,304,negative control,,LT0082_20_304,1,1,LT0082_20/LT0082_20_304_50.tif
LT0082_20,N3,50,315,negative control,,LT0082_20_315,1,1,LT0082_20/LT0082_20_315_50.tif
LT0082_20,N21,50,333,positive control,COPB,LT0082_20_333,1,1,LT0082_20/LT0082_20_333_50.tif
LT0082_20,N24,50,336,positive control,COPB,LT0082_20_336,1,1,LT0082_20/LT0082_20_336_50.tif
LT0082_20,O16,50,352,negative control,,LT0082_20_352,1,1,LT0082_20/LT0082_20_352_50.tif
LT0082_20,P3,50,363,negative control,,LT0082_20_363,1,1,LT0082_20/LT0082_20_363_50.tif
LT0082_20,P21,50,381,positive control,COPB,LT0082_20_381,1,1,LT0082_20/LT0082_20_381_50.tif
LT0083_14,A1,50,1,positive control,ENSG00000149503,LT0083_14_1,1,1,LT0083_14/LT0083_14_1_50.tif
LT0083_14,A4,50,4,positive control,ENSG00000149503,LT0083_14_4,1,1,LT0083_14/LT0083_14_4_50.tif
LT0083_14,A15,50,15,negative control,,LT0083_14_15,1,1,LT0083_14/LT0083_14_15_50.tif
LT0083_14,B2,50,26,negative control,,LT0083_14_26,1,1,LT0083_14/LT0083_14_26_50.tif
LT0083_14,C1,50,49,positive control,ENSG00000149503,LT0083_14_49,1,1,LT0083_14/LT0083_14_49_50.tif
LT0083_14,C4,50,52,positive control,ENSG00000149503,LT0083_14_52,1,1,LT0083_14/LT0083_14_52_50.tif
LT0083_14,C15,50,63,negative control,,LT0083_14_63,1,1,LT0083_14/LT0083_14_63_50.tif
LT0083_14,D2,50,74,negative control,,LT0083_14_74,1,1,LT0083_14/LT0083_14_74_50.tif
LT0083_14,M16,50,304,negative control,,LT0083_14_304,1,1,LT0083_14/LT0083_14_304_50.tif
LT0083_14,N3,50,315,negative control,,LT0083_14_315,1,1,LT0083_14/LT0083_14_315_50.tif
LT0083_14,N21,50,333,positive control,COPB,LT0083_14_333,1,1,LT0083_14/LT0083_14_333_50.tif
LT0083_14,N24,50,336,positive control,COPB,LT0083_14_336,1,1,LT0083_14/LT0083_14_336_50.tif
LT0083_14,O16,50,352,negative control,,LT0083_14_352,1,1,LT0083_14/LT0083_14_352_50.tif
LT0083_14,P3,50,363,negative control,,LT0083_14_363,1,1,LT0083_14/LT0083_14_363_50.tif
LT0083_14,P21,50,381,positive control,COPB,LT0083_14_381,1,1,LT0083_14/LT0083_14_381_50.tif
LT0083_14,P24,50,384,positive control,COPB,LT0083_14_384,1,1,LT0083_14/LT0083_14_384_50.tif
LT0083_15,A1,50,1,positive control,ENSG00000149503,LT0083_15_1,1,1,LT0083_15/LT0083_15_1_50.tif
LT0083_15,A4,50,4,positive control,ENSG00000149503,LT0083_15_4,1,1,LT0083_15/LT0083_15_4_50.tif
LT0083_15,A15,50,15,negative control,,LT0083_15_15,1,1,LT0083_15/LT0083_15_15_50.tif
LT0083_15,B2,50,26,negative control,,LT0083_15_26,1,1,LT0083_15/LT0083_15_26_50.tif
LT0083_15,C1,50,49,positive control,ENSG00000149503,LT0083_15_49,1,1,LT0083_15/LT0083_15_49_50.tif
LT0083_15,C4,50,52,positive control,ENSG00000149503,LT0083_15_52,1,1,LT0083_15/LT0083_15_52_50.tif
LT0083_15,C15,50,63,negative control,,LT0083_15_63,1,1,LT0083_15/LT0083_15_63_50.tif
LT0083_15,D2,50,74,negative control,,LT0083_15_74,1,1,LT0083_15/LT0083_15_74_50.tif
LT0083_15,M16,50,304,negative control,,LT0083_15_304,1,1,LT0083_15/LT0083_15_304_50.tif
LT0083_15,N3,50,315,negative control,,LT0083_15_315,1,1,LT0083_15/LT0083_15_315_50.tif
LT0083_15,N21,50,333,positive control,COPB,LT0083_15_333,1,1,LT0083_15/LT0083_15_333_50.tif
LT0083_15,N24,50,336,positive control,COPB,LT0083_15_336,1,1,LT0083_15/LT0083_15_336_50.tif
LT0083_15,O16,50,352,negative control,,LT0083_15_352,1,1,LT0083_15/LT0083_15_352_50.tif
LT0083_15,P3,50,363,negative control,,LT0083_15_363,1,1,LT0083_15/LT0083_15_363_50.tif
LT0083_15,P21,50,381,positive control,COPB,LT0083_15_381,1,1,LT0083_15/LT0083_15_381_50.tif
LT0083_15,P24,50,384,positive control,COPB,LT0083_15_384,1,1,LT0083_15/LT0083_15_384_50.tif
LT0083_31,A1,50,1,positive control,ENSG00000149503,LT0083_31_1,1,1,LT0083_31/LT0083_31_1_50.tif
LT0083_31,C1,50,49,positive control,ENSG00000149503,LT0083_31_49,1,1,LT0083_31/LT0083_31_49_50.tif
LT0083_31,C4,50,52,positive control,ENSG00000149503,LT0083_31_52,1,1,LT0083_31/LT0083_31_52_50.tif
LT0083_31,M16,50,304,negative control,,LT0083_31_304,1,1,LT0083_31/LT0083_31_304_50.tif
LT0083_31,N3,50,315,negative control,,LT0083_31_315,1,1,LT0083_31/LT0083_31_315_50.tif
LT0083_31,N21,50,333,positive control,COPB,LT0083_31_333,1,1,LT0083_31/LT0083_31_333_50.tif
LT0083_31,N24,50,336,positive control,COPB,LT0083_31_336,1,1,LT0083_31/LT0083_31_336_50.tif
LT0083_31,O16,50,352,negative control,,LT0083_31_352,1,1,LT0083_31/LT0083_31_352_50.tif
LT0083_31,P3,50,363,negative control,,LT0083_31_363,1,1,LT0083_31/LT0083_31_363_50.tif
LT0083_31,P21,50,381,positive control,COPB,LT0083_31_381,1,1,LT0083_31/LT0083_31_381_50.tif
LT0083_31,P24,50,384,positive control,COPB,LT0083_31_384,1,1,LT0083_31/LT0083_31_384_50.tif
LT0084_01,A1,50,1,positive control,ENSG00000149503,LT0084_01_1,1,1,LT0084_01/LT0084_01_1_50.tif
LT0084_01,A4,50,4,positive control,ENSG00000149503,LT0084_01_4,1,1,LT0084_01/LT0084_01_4_50.tif
LT0084_01,A15,50,15,negative control,,LT0084_01_15,1,1,LT0084_01/LT0084_01_15_50.tif
LT0084_01,B2,50,26,negative control,,LT0084_01_26,1,1,LT0084_01/LT0084_01_26_50.tif
LT0084_01,C1,50,49,positive control,ENSG00000149503,LT0084_01_49,1,1,LT0084_01/LT0084_01_49_50.tif
LT0084_01,C4,50,52,positive control,ENSG00000149503,LT0084_01_52,1,1,LT0084_01/LT0084_01_52_50.tif
LT0084_01,C15,50,63,negative control,,LT0084_01_63,1,1,LT0084_01/LT0084_01_63_50.tif
LT0084_01,D2,50,74,negative control,,LT0084_01_74,1,1,LT0084_01/LT0084_01_74_50.tif
LT0084_01,M16,50,304,negative control,,LT0084_01_304,1,1,LT0084_01/LT0084_01_304_50.tif
LT0084_01,N3,50,315,negative control,,LT0084_01_315,1,1,LT0084_01/LT0084_01_315_50.tif
LT0084_01,N21,50,333,positive control,COPB,LT0084_01_333,1,1,LT0084_01/LT0084_01_333_50.tif
LT0084_01,N24,50,336,positive control,COPB,LT0084_01_336,1,1,LT0084_01/LT0084_01_336_50.tif
LT0084_01,O16,50,352,negative control,,LT0084_01_352,1,1,LT0084_01/LT0084_01_352_50.tif
LT0084_01,P3,50,363,negative control,,LT0084_01_363,1,1,LT0084_01/LT0084_01_363_50.tif
LT0084_01,P21,50,381,positive control,COPB,LT0084_01_381,1,1,LT0084_01/LT0084_01_381_50.tif
LT0084_01,P24,50,384,positive control,COPB,LT0084_01_384,1,1,LT0084_01/LT0084_01_384_50.tif
LT0084_46,A1,50,1,positive control,ENSG00000149503,LT0084_46_1,1,1,LT0084_46/LT0084_46_1_50.tif
LT0084_46,A4,50,4,positive control,ENSG00000149503,LT0084_46_4,1,1,LT0084_46/LT0084_46_4_50.tif
LT0084_46,A15,50,15,negative control,,LT0084_46_15,1,1,LT0084_46/LT0084_46_15_50.tif
LT0084_46,B2,50,26,negative control,,LT0084_46_26,1,1,LT0084_46/LT0084_46_26_50.tif
LT0084_46,C1,50,49,positive control,ENSG00000149503,LT0084_46_49,1,1,LT0084_46/LT0084_46_49_50.tif
LT0084_46,C4,50,52,positive control,ENSG00000149503,LT0084_46_52,1,1,LT0084_46/LT0084_46_52_50.tif
LT0084_46,C15,50,63,negative control,,LT0084_46_63,1,1,LT0084_46/LT0084_46_63_50.tif
LT0084_46,D2,50,74,negative control,,LT0084_46_74,1,1,LT0084_46/LT0084_46_74_50.tif
LT0084_46,M16,50,304,negative control,,LT0084_46_304,1,1,LT0084_46/LT0084_46_304_50.tif
LT0084_46,N3,50,315,negative control,,LT0084_46_315,1,1,LT0084_46/LT0084_46_315_50.tif
LT0084_46,N21,50,333,positive control,COPB,LT0084_46_333,1,1,LT0084_46/LT0084_46_333_50.tif
LT0084_46,N24,50,336,positive control,COPB,LT0084_46_336,1,1,LT0084_46/LT0084_46_336_50.tif
LT0084_46,O16,50,352,negative control,,LT0084_46_352,1,1,LT0084_46/LT0084_46_352_50.tif
LT0084_46,P3,50,363,negative control,,LT0084_46_363,1,1,LT0084_46/LT0084_46_363_50.tif
LT0084_46,P21,50,381,positive control,COPB,LT0084_46_381,1,1,LT0084_46/LT0084_46_381_50.tif
LT0084_46,P24,50,384,positive control,COPB,LT0084_46_384,1,1,LT0084_46/LT0084_46_384_50.tif
LT0084_47,A1,50,1,positive control,ENSG00000149503,LT0084_47_1,1,1,LT0084_47/LT0084_47_1_50.tif
LT0084_47,A4,50,4,positive control,ENSG00000149503,LT0084_47_4,1,1,LT0084_47/LT0084_47_4_50.tif
LT0084_47,A15,50,15,negative control,,LT0084_47_15,1,1,LT0084_47/LT0084_47_15_50.tif
LT0084_47,B2,50,26,negative control,,LT0084_47_26,1,1,LT0084_47/LT0084_47_26_50.tif
LT0084_47,C1,50,49,positive control,ENSG00000149503,LT0084_47_49,1,1,LT0084_47/LT0084_47_49_50.tif
LT0084_47,C4,50,52,positive control,ENSG00000149503,LT0084_47_52,1,1,LT0084_47/LT0084_47_52_50.tif
LT0084_47,C15,50,63,negative control,,LT0084_47_63,1,1,LT0084_47/LT0084_47_63_50.tif
LT0084_47,D2,50,74,negative control,,LT0084_47_74,1,1,LT0084_47/LT0084_47_74_50.tif
LT0084_47,M16,50,304,negative control,,LT0084_47_304,1,1,LT0084_47/LT0084_47_304_50.tif
LT0084_47,N3,50,315,negative control,,LT0084_47_315,1,1,LT0084_47/LT0084_47_315_50.tif
LT0084_47,N21,50,333,positive control,COPB,LT0084_47_333,1,1,LT0084_47/LT0084_47_333_50.tif
LT0084_47,N24,50,336,positive control,COPB,LT0084_47_336,1,1,LT0084_47/LT0084_47_336_50.tif
LT0084_47,O16,50,352,negative control,,LT0084_47_352,1,1,LT0084_47/LT0084_47_352_50.tif
LT0084_47,P3,50,363,negative control,,LT0084_47_363,1,1,LT0084_47/LT0084_47_363_50.tif
LT0084_47,P21,50,381,positive control,COPB,LT0084_47_381,1,1,LT0084_47/LT0084_47_381_50.tif
LT0084_47,P24,50,384,positive control,COPB,LT0084_47_384,1,1,LT0084_47/LT0084_47_384_50.tif
LT0085_07,A1,50,1,positive control,ENSG00000149503,LT0085_07_1,1,1,LT0085_07/LT0085_07_1_50.tif
LT0085_07,A4,50,4,positive control,ENSG00000149503,LT0085_07_4,1,1,LT0085_07/LT0085_07_4_50.tif
LT0085_07,A15,50,15,negative control,,LT0085_07_15,1,1,LT0085_07/LT0085_07_15_50.tif
LT0085_07,B2,50,26,negative control,,LT0085_07_26,1,1,LT0085_07/LT0085_07_26_50.tif
LT0085_07,C1,50,49,positive control,ENSG00000149503,LT0085_07_49,1,1,LT0085_07/LT0085_07_49_50.tif
LT0085_07,C4,50,52,positive control,ENSG00000149503,LT0085_07_52,1,1,LT0085_07/LT0085_07_52_50.tif
LT0085_07,C15,50,63,negative control,,LT0085_07_63,1,1,LT0085_07/LT0085_07_63_50.tif
LT0085_07,D2,50,74,negative control,,LT0085_07_74,1,1,LT0085_07/LT0085_07_74_50.tif
LT0085_07,M16,50,304,negative control,,LT0085_07_304,1,1,LT0085_07/LT0085_07_304_50.tif
LT0085_07,N3,50,315,negative control,,LT0085_07_315,1,1,LT0085_07/LT0085_07_315_50.tif
LT0085_07,N21,50,333,positive control,COPB,LT0085_07_333,1,1,LT0085_07/LT0085_07_333_50.tif
LT0085_07,N24,50,336,positive control,COPB,LT0085_07_336,1,1,LT0085_07/LT0085_07_336_50.tif
LT0085_07,O16,50,352,negative control,,LT0085_07_352,1,1,LT0085_07/LT0085_07_352_50.tif
LT0085_07,P3,50,363,negative control,,LT0085_07_363,1,1,LT0085_07/LT0085_07_363_50.tif
LT0085_07,P21,50,381,positive control,COPB,LT0085_07_381,1,1,LT0085_07/LT0085_07_381_50.tif
LT0085_07,P24,50,384,positive control,COPB,LT0085_07_384,1,1,LT0085_07/LT0085_07_384_50.tif
LT0085_37,A1,50,1,positive control,ENSG00000149503,LT0085_37_1,1,1,LT0085_37/LT0085_37_1_50.tif
LT0085_37,A4,50,4,positive control,ENSG00000149503,LT0085_37_4,1,1,LT0085_37/LT0085_37_4_50.tif
LT0085_37,A15,50,15,negative control,,LT0085_37_15,1,1,LT0085_37/LT0085_37_15_50.tif
LT0085_37,B2,50,26,negative control,,LT0085_37_26,1,1,LT0085_37/LT0085_37_26_50.tif
LT0085_37,C1,50,49,positive control,ENSG00000149503,LT0085_37_49,1,1,LT0085_37/LT0085_37_49_50.tif
LT0085_37,C4,50,52,positive control,ENSG00000149503,LT0085_37_52,1,1,LT0085_37/LT0085_37_52_50.tif
LT0085_37,C15,50,63,negative control,,LT0085_37_63,1,1,LT0085_37/LT0085_37_63_50.tif
LT0085_37,D2,50,74,negative control,,LT0085_37_74,1,1,LT0085_37/LT0085_37_74_50.tif
LT0085_37,N3,50,315,negative control,,LT0085_37_315,1,1,LT0085_37/LT0085_37_315_50.tif
LT0085_37,N21,50,333,positive control,COPB,LT0085_37_333,1,1,LT0085_37/LT0085_37_333_50.tif
LT0085_37,N24,50,336,positive control,COPB,LT0085_37_336,1,1,LT0085_37/LT0085_37_336_50.tif
LT0085_37,O16,50,352,negative control,,LT0085_37_352,1,1,LT0085_37/LT0085_37_352_50.tif
LT0085_37,P3,50,363,negative control,,LT0085_37_363,1,1,LT0085_37/LT0085_37_363_50.tif
LT0085_37,P21,50,381,positive control,COPB,LT0085_37_381,1,1,LT0085_37/LT0085_37_381_50.tif
LT0085_37,P24,50,384,positive control,COPB,LT0085_37_384,1,1,LT0085_37/LT0085_37_384_50.tif
LT0085_38,A1,50,1,positive control,ENSG00000149503,LT0085_38_1,1,1,LT0085_38/LT0085_38_1_50.tif
LT0085_38,A4,50,4,positive control,ENSG00000149503,LT0085_38_4,1,1,LT0085_38/LT0085_38_4_50.tif
LT0085_38,A15,50,15,negative control,,LT0085_38_15,1,1,LT0085_38/LT0085_38_15_50.tif
LT0085_38,B2,50,26,negative control,,LT0085_38_26,1,1,LT0085_38/LT0085_38_26_50.tif
LT0085_38,C1,50,49,positive control,ENSG00000149503,LT0085_38_49,1,1,LT0085_38/LT0085_38_49_50.tif
LT0085_38,C4,50,52,positive control,ENSG00000149503,LT0085_38_52,1,1,LT0085_38/LT0085_38_52_50.tif
LT0085_38,C15,50,63,negative control,,LT0085_38_63,1,1,LT0085_38/LT0085_38_63_50.tif
LT0085_38,D2,50,74,negative control,,LT0085_38_74,1,1,LT0085_38/LT0085_38_74_50.tif
LT0085_38,M16,50,304,negative control,,LT0085_38_304,1,1,LT0085_38/LT0085_38_304_50.tif
LT0085_38,N3,50,315,negative control,,LT0085_38_315,1,1,LT0085_38/LT0085_38_315_50.tif
LT0085_38,N21,50,333,positive control,COPB,LT0085_38_333,1,1,LT0085_38/LT0085_38_333_50.tif
LT0085_38,N24,50,336,positive control,COPB,LT0085_38_336,1,1,LT0085_38/LT0085_38_336_50.tif
LT0085_38,O16,50,352,negative control,,LT0085_38_352,1,1,LT0085_38/LT0085_38_352_50.tif
LT0085_38,P3,50,363,negative control,,LT0085_38_363,1,1,LT0085_38/LT0085_38_363_50.tif
LT0085_38,P21,50,381,positive control,COPB,LT0085_38_381,1,1,LT0085_38/LT0085_38_381_50.tif
LT0085_38,P24,50,384,positive control,COPB,LT0085_38_384,1,1,LT0085_38/LT0085_38_384_50.tif
LT0086_02,A1,50,1,positive control,ENSG00000149503,LT0086_02_1,1,1,LT0086_02/LT0086_02_1_50.tif
LT0086_02,A4,50,4,positive control,ENSG00000149503,LT0086_02_4,1,1,LT0086_02/LT0086_02_4_50.tif
LT0086_02,A15,50,15,negative control,,LT0086_02_15,1,1,LT0086_02/LT0086_02_15_50.tif
LT0086_02,B2,50,26,negative control,,LT0086_02_26,1,1,LT0086_02/LT0086_02_26_50.tif
LT0086_02,C1,50,49,positive control,ENSG00000149503,LT0086_02_49,1,1,LT0086_02/LT0086_02_49_50.tif
LT0086_02,C4,50,52,positive control,ENSG00000149503,LT0086_02_52,1,1,LT0086_02/LT0086_02_52_50.tif
LT0086_02,C15,50,63,negative control,,LT0086_02_63,1,1,LT0086_02/LT0086_02_63_50.tif
LT0086_02,D2,50,74,negative control,,LT0086_02_74,1,1,LT0086_02/LT0086_02_74_50.tif
LT0086_02,M16,50,304,negative control,,LT0086_02_304,1,1,LT0086_02/LT0086_02_304_50.tif
LT0086_02,N3,50,315,negative control,,LT0086_02_315,1,1,LT0086_02/LT0086_02_315_50.tif
LT0086_02,N21,50,333,positive control,COPB,LT0086_02_333,1,1,LT0086_02/LT0086_02_333_50.tif
LT0086_02,N24,50,336,positive control,COPB,LT0086_02_336,1,1,LT0086_02/LT0086_02_336_50.tif
LT0086_02,O16,50,352,negative control,,LT0086_02_352,1,1,LT0086_02/LT0086_02_352_50.tif
LT0086_02,P3,50,363,negative control,,LT0086_02_363,1,1,LT0086_02/LT0086_02_363_50.tif
LT0086_02,P21,50,381,positive control,COPB,LT0086_02_381,1,1,LT0086_02/LT0086_02_381_50.tif
LT0086_02,P24,50,384,positive control,COPB,LT0086_02_384,1,1,LT0086_02/LT0086_02_384_50.tif
LT0086_15,A1,50,1,positive control,ENSG00000149503,LT0086_15_1,1,1,LT0086_15/LT0086_15_1_50.tif
LT0086_15,A4,50,4,positive control,ENSG00000149503,LT0086_15_4,1,1,LT0086_15/LT0086_15_4_50.tif
LT0086_15,A15,50,15,negative control,,LT0086_15_15,1,1,LT0086_15/LT0086_15_15_50.tif
LT0086_15,B2,50,26,negative control,,LT0086_15_26,1,1,LT0086_15/LT0086_15_26_50.tif
LT0086_15,C1,50,49,positive control,ENSG00000149503,LT0086_15_49,1,1,LT0086_15/LT0086_15_49_50.tif
LT0086_15,C4,50,52,positive control,ENSG00000149503,LT0086_15_52,1,1,LT0086_15/LT0086_15_52_50.tif
LT0086_15,C15,50,63,negative control,,LT0086_15_63,1,1,LT0086_15/LT0086_15_63_50.tif
LT0086_15,D2,50,74,negative control,,LT0086_15_74,1,1,LT0086_15/LT0086_15_74_50.tif
LT0086_15,M16,50,304,negative control,,LT0086_15_304,1,1,LT0086_15/LT0086_15_304_50.tif
LT0086_15,N3,50,315,negative control,,LT0086_15_315,1,1,LT0086_15/LT0086_15_315_50.tif
LT0086_15,N21,50,333,positive control,COPB,LT0086_15_333,1,1,LT0086_15/LT0086_15_333_50.tif
LT0086_15,N24,50,336,positive control,COPB,LT0086_15_336,1,1,LT0086_15/LT0086_15_336_50.tif
LT0086_15,O16,50,352,negative control,,LT0086_15_352,1,1,LT0086_15/LT0086_15_352_50.tif
LT0086_15,P3,50,363,negative control,,LT0086_15_363,1,1,LT0086_15/LT0086_15_363_50.tif
LT0086_15,P21,50,381,positive control,COPB,LT0086_15_381,1,1,LT0086_15/LT0086_15_381_50.tif
LT0086_15,P24,50,384,positive control,COPB,LT0086_15_384,1,1,LT0086_15/LT0086_15_384_50.tif
LT0086_27,A1,50,1,positive control,ENSG00000149503,LT0086_27_1,1,1,LT0086_27/LT0086_27_1_50.tif
LT0086_27,A4,50,4,positive control,ENSG00000149503,LT0086_27_4,1,1,LT0086_27/LT0086_27_4_50.tif
LT0086_27,A15,50,15,negative control,,LT0086_27_15,1,1,LT0086_27/LT0086_27_15_50.tif
LT0086_27,B2,50,26,negative control,,LT0086_27_26,1,1,LT0086_27/LT0086_27_26_50.tif
LT0086_27,C1,50,49,positive control,ENSG00000149503,LT0086_27_49,1,1,LT0086_27/LT0086_27_49_50.tif
LT0086_27,C4,50,52,positive control,ENSG00000149503,LT0086_27_52,1,1,LT0086_27/LT0086_27_52_50.tif
LT0086_27,C15,50,63,negative control,,LT0086_27_63,1,1,LT0086_27/LT0086_27_63_50.tif
LT0086_27,D2,50,74,negative control,,LT0086_27_74,1,1,LT0086_27/LT0086_27_74_50.tif
LT0086_27,M16,50,304,negative control,,LT0086_27_304,1,1,LT0086_27/LT0086_27_304_50.tif
LT0086_27,N3,50,315,negative control,,LT0086_27_315,1,1,LT0086_27/LT0086_27_315_50.tif
LT0086_27,N21,50,333,positive control,COPB,LT0086_27_333,1,1,LT0086_27/LT0086_27_333_50.tif
LT0086_27,N24,50,336,positive control,COPB,LT0086_27_336,1,1,LT0086_27/LT0086_27_336_50.tif
LT0086_27,O16,50,352,negative control,,LT0086_27_352,1,1,LT0086_27/LT0086_27_352_50.tif
LT0086_27,P3,50,363,negative control,,LT0086_27_363,1,1,LT0086_27/LT0086_27_363_50.tif
LT0086_27,P21,50,381,positive control,COPB,LT0086_27_381,1,1,LT0086_27/LT0086_27_381_50.tif
LT0086_27,P24,50,384,positive control,COPB,LT0086_27_384,1,1,LT0086_27/LT0086_27_384_50.tif
LT0087_03,A1,50,1,positive control,ENSG00000149503,LT0087_03_1,1,1,LT0087_03/LT0087_03_1_50.tif
LT0087_03,A4,50,4,positive control,ENSG00000149503,LT0087_03_4,1,1,LT0087_03/LT0087_03_4_50.tif
LT0087_03,A15,50,15,negative control,,LT0087_03_15,1,1,LT0087_03/LT0087_03_15_50.tif
LT0087_03,B2,50,26,negative control,,LT0087_03_26,1,1,LT0087_03/LT0087_03_26_50.tif
LT0087_03,C1,50,49,positive control,ENSG00000149503,LT0087_03_49,1,1,LT0087_03/LT0087_03_49_50.tif
LT0087_03,C4,50,52,positive control,ENSG00000149503,LT0087_03_52,1,1,LT0087_03/LT0087_03_52_50.tif
LT0087_03,C15,50,63,negative control,,LT0087_03_63,1,1,LT0087_03/LT0087_03_63_50.tif
LT0087_03,D2,50,74,negative control,,LT0087_03_74,1,1,LT0087_03/LT0087_03_74_50.tif
LT0087_03,M16,50,304,negative control,,LT0087_03_304,1,1,LT0087_03/LT0087_03_304_50.tif
LT0087_03,N3,50,315,negative control,,LT0087_03_315,1,1,LT0087_03/LT0087_03_315_50.tif
LT0087_03,N21,50,333,positive control,COPB,LT0087_03_333,1,1,LT0087_03/LT0087_03_333_50.tif
LT0087_03,N24,50,336,positive control,COPB,LT0087_03_336,1,1,LT0087_03/LT0087_03_336_50.tif
LT0087_03,O16,50,352,negative control,,LT0087_03_352,1,1,LT0087_03/LT0087_03_352_50.tif
LT0087_03,P3,50,363,negative control,,LT0087_03_363,1,1,LT0087_03/LT0087_03_363_50.tif
LT0087_03,P21,50,381,positive control,COPB,LT0087_03_381,1,1,LT0087_03/LT0087_03_381_50.tif
LT0087_03,P24,50,384,positive control,COPB,LT0087_03_384,1,1,LT0087_03/LT0087_03_384_50.tif
LT0087_34,A1,50,1,positive control,ENSG00000149503,LT0087_34_1,1,1,LT0087_34/LT0087_34_1_50.tif
LT0087_34,A4,50,4,positive control,ENSG00000149503,LT0087_34_4,1,1,LT0087_34/LT0087_34_4_50.tif
LT0087_34,A15,50,15,negative control,,LT0087_34_15,1,1,LT0087_34/LT0087_34_15_50.tif
LT0087_34,B2,50,26,negative control,,LT0087_34_26,1,1,LT0087_34/LT0087_34_26_50.tif
LT0087_34,C1,50,49,positive control,ENSG00000149503,LT0087_34_49,1,1,LT0087_34/LT0087_34_49_50.tif
LT0087_34,C4,50,52,positive control,ENSG00000149503,LT0087_34_52,1,1,LT0087_34/LT0087_34_52_50.tif
LT0087_34,C15,50,63,negative control,,LT0087_34_63,1,1,LT0087_34/LT0087_34_63_50.tif
LT0087_34,D2,50,74,negative control,,LT0087_34_74,1,1,LT0087_34/LT0087_34_74_50.tif
LT0087_34,M16,50,304,negative control,,LT0087_34_304,1,1,LT0087_34/LT0087_34_304_50.tif
LT0087_34,N3,50,315,negative control,,LT0087_34_315,1,1,LT0087_34/LT0087_34_315_50.tif
LT0087_34,N21,50,333,positive control,COPB,LT0087_34_333,1,1,LT0087_34/LT0087_34_333_50.tif
LT0087_34,N24,50,336,positive control,COPB,LT0087_34_336,1,1,LT0087_34/LT0087_34_336_50.tif
LT0087_34,O16,50,352,negative control,,LT0087_34_352,1,1,LT0087_34/LT0087_34_352_50.tif
LT0087_34,P3,50,363,negative control,,LT0087_34_363,1,1,LT0087_34/LT0087_34_363_50.tif
LT0087_34,P21,50,381,positive control,COPB,LT0087_34_381,1,1,LT0087_34/LT0087_34_381_50.tif
LT0087_34,P24,50,384,positive control,COPB,LT0087_34_384,1,1,LT0087_34/LT0087_34_384_50.tif
LT0087_35,A1,50,1,positive control,ENSG00000149503,LT0087_35_1,1,1,LT0087_35/LT0087_35_1_50.tif
LT0087_35,A4,50,4,positive control,ENSG00000149503,LT0087_35_4,1,1,LT0087_35/LT0087_35_4_50.tif
LT0087_35,A15,50,15,negative control,,LT0087_35_15,1,1,LT0087_35/LT0087_35_15_50.tif
LT0087_35,B2,50,26,negative control,,LT0087_35_26,1,1,LT0087_35/LT0087_35_26_50.tif
LT0087_35,C1,50,49,positive control,ENSG00000149503,LT0087_35_49,1,1,LT0087_35/LT0087_35_49_50.tif
LT0087_35,C4,50,52,positive control,ENSG00000149503,LT0087_35_52,1,1,LT0087_35/LT0087_35_52_50.tif
LT0087_35,C15,50,63,negative control,,LT0087_35_63,1,1,LT0087_35/LT0087_35_63_50.tif
LT0087_35,D2,50,74,negative control,,LT0087_35_74,1,1,LT0087_35/LT0087_35_74_50.tif
LT0087_35,M16,50,304,negative control,,LT0087_35_304,1,1,LT0087_35/LT0087_35_304_50.tif
LT0087_35,N3,50,315,negative control,,LT0087_35_315,1,1,LT0087_35/LT0087_35_315_50.tif
LT0087_35,N21,50,333,positive control,COPB,LT0087_35_333,1,1,LT0087_35/LT0087_35_333_50.tif
LT0087_35,N24,50,336,positive control,COPB,LT0087_35_336,1,1,LT0087_35/LT0087_35_336_50.tif
LT0087_35,O16,50,352,negative control,,LT0087_35_352,1,1,LT0087_35/LT0087_35_352_50.tif
LT0087_35,P3,50,363,negative control,,LT0087_35_363,1,1,LT0087_35/LT0087_35_363_50.tif
LT0087_35,P21,50,381,positive control,COPB,LT0087_35_381,1,1,LT0087_35/LT0087_35_381_50.tif
LT0087_35,P24,50,384,positive control,COPB,LT0087_35_384,1,1,LT0087_35/LT0087_35_384_50.tif
